line,epoch,date,time,activity,marker,sleep/wake,intervalstatus,s/wstatus,
43244,45163,12/07/2013,16:21:30,27,0,1,active,nan,
43245,45164,12/07/2013,16:22:00,118,0,1,active,nan,
43246,45165,12/07/2013,16:22:30,131,0,1,active,nan,
43247,45166,12/07/2013,16:23:00,61,0,1,active,nan,
43248,45167,12/07/2013,16:23:30,81,0,1,active,nan,
43249,45168,12/07/2013,16:24:00,106,0,1,active,nan,
43250,45169,12/07/2013,16:24:30,106,0,1,active,nan,
43251,45170,12/07/2013,16:25:00,162,0,1,active,nan,
43252,45171,12/07/2013,16:25:30,162,0,1,active,nan,
43253,45172,12/07/2013,16:26:00,185,0,1,active,nan,
43254,45173,12/07/2013,16:26:30,122,0,1,active,nan,
43255,45174,12/07/2013,16:27:00,150,0,1,active,nan,
43256,45175,12/07/2013,16:27:30,113,0,1,active,nan,
43257,45176,12/07/2013,16:28:00,113,0,1,active,nan,
43258,45177,12/07/2013,16:28:30,113,0,1,active,nan,
43259,45178,12/07/2013,16:29:00,127,0,1,active,nan,
43260,45179,12/07/2013,16:29:30,118,0,1,active,nan,
43261,45180,12/07/2013,16:30:00,109,0,1,active,nan,
43262,45181,12/07/2013,16:30:30,47,0,1,active,nan,
43263,45182,12/07/2013,16:31:00,109,0,1,active,nan,
43264,45183,12/07/2013,16:31:30,81,0,1,active,nan,
43265,45184,12/07/2013,16:32:00,85,0,1,active,nan,
43266,45185,12/07/2013,16:32:30,49,0,1,active,nan,
43267,45186,12/07/2013,16:33:00,1,0,1,active,nan,
43268,45187,12/07/2013,16:33:30,13,0,1,active,nan,
43269,45188,12/07/2013,16:34:00,14,0,1,active,nan,
43270,45189,12/07/2013,16:34:30,5,0,1,active,nan,
43271,45190,12/07/2013,16:35:00,63,0,1,active,nan,
43272,45191,12/07/2013,16:35:30,65,0,1,active,nan,
43273,45192,12/07/2013,16:36:00,3,0,1,active,nan,
43274,45193,12/07/2013,16:36:30,88,0,1,active,nan,
43275,45194,12/07/2013,16:37:00,95,0,1,active,nan,
43276,45195,12/07/2013,16:37:30,88,0,1,active,nan,
43277,45196,12/07/2013,16:38:00,63,0,1,active,nan,
43278,45197,12/07/2013,16:38:30,136,0,1,active,nan,
43279,45198,12/07/2013,16:39:00,70,0,1,active,nan,
43280,45199,12/07/2013,16:39:30,113,0,1,active,nan,
43281,45200,12/07/2013,16:40:00,127,0,1,active,nan,
43282,45201,12/07/2013,16:40:30,118,0,1,active,nan,
43283,45202,12/07/2013,16:41:00,127,0,1,active,nan,
43284,45203,12/07/2013,16:41:30,141,0,1,active,nan,
43285,45204,12/07/2013,16:42:00,145,0,1,active,nan,
43286,45205,12/07/2013,16:42:30,122,0,1,active,nan,
43287,45206,12/07/2013,16:43:00,198,0,1,active,nan,
43288,45207,12/07/2013,16:43:30,102,0,1,active,nan,
43289,45208,12/07/2013,16:44:00,156,0,1,active,nan,
43290,45209,12/07/2013,16:44:30,185,0,1,active,nan,
43291,45210,12/07/2013,16:45:00,118,0,1,active,nan,
43292,45211,12/07/2013,16:45:30,113,0,1,active,nan,
43293,45212,12/07/2013,16:46:00,122,0,1,active,nan,
43294,45213,12/07/2013,16:46:30,95,0,1,active,nan,
43295,45214,12/07/2013,16:47:00,102,0,1,active,nan,
43296,45215,12/07/2013,16:47:30,106,0,1,active,nan,
43297,45216,12/07/2013,16:48:00,185,0,1,active,nan,
43298,45217,12/07/2013,16:48:30,122,0,1,active,nan,
43299,45218,12/07/2013,16:49:00,54,0,1,active,nan,
43300,45219,12/07/2013,16:49:30,3,0,1,active,nan,
43301,45220,12/07/2013,16:50:00,88,0,1,active,nan,
43302,45221,12/07/2013,16:50:30,106,0,1,active,nan,
43303,45222,12/07/2013,16:51:00,36,0,1,active,nan,
43304,45223,12/07/2013,16:51:30,81,0,1,active,nan,
43305,45224,12/07/2013,16:52:00,99,0,1,active,nan,
43306,45225,12/07/2013,16:52:30,51,0,1,active,nan,
43307,45226,12/07/2013,16:53:00,56,0,1,active,nan,
43308,45227,12/07/2013,16:53:30,127,0,1,active,nan,
43309,45228,12/07/2013,16:54:00,168,0,1,active,nan,
43310,45229,12/07/2013,16:54:30,131,0,1,active,nan,
43311,45230,12/07/2013,16:55:00,118,0,1,active,nan,
43312,45231,12/07/2013,16:55:30,95,0,1,active,nan,
43313,45232,12/07/2013,16:56:00,113,0,1,active,nan,
43314,45233,12/07/2013,16:56:30,56,0,1,active,nan,
43315,45234,12/07/2013,16:57:00,127,0,1,active,nan,
43316,45235,12/07/2013,16:57:30,168,0,1,active,nan,
43317,45236,12/07/2013,16:58:00,179,0,1,active,nan,
43318,45237,12/07/2013,16:58:30,420,0,1,active,nan,
43319,45238,12/07/2013,16:59:00,51,0,1,active,nan,
43320,45239,12/07/2013,16:59:30,74,0,1,active,nan,
43321,45240,12/07/2013,17:00:00,0,0,1,active,nan,
43322,45241,12/07/2013,17:00:30,0,0,0,active,nan,
43323,45242,12/07/2013,17:01:00,0,0,0,active,nan,
43324,45243,12/07/2013,17:01:30,0,0,0,active,nan,
43325,45244,12/07/2013,17:02:00,0,0,0,active,nan,
43326,45245,12/07/2013,17:02:30,0,0,0,active,nan,
43327,45246,12/07/2013,17:03:00,0,0,0,active,nan,
43328,45247,12/07/2013,17:03:30,0,0,0,active,nan,
43329,45248,12/07/2013,17:04:00,0,0,0,active,nan,
43330,45249,12/07/2013,17:04:30,0,0,0,active,nan,
43331,45250,12/07/2013,17:05:00,13,0,0,active,nan,
43332,45251,12/07/2013,17:05:30,0,0,0,active,nan,
43333,45252,12/07/2013,17:06:00,0,0,0,active,nan,
43334,45253,12/07/2013,17:06:30,0,0,0,active,nan,
43335,45254,12/07/2013,17:07:00,0,0,0,active,nan,
43336,45255,12/07/2013,17:07:30,0,0,0,active,nan,
43337,45256,12/07/2013,17:08:00,0,0,0,active,nan,
43338,45257,12/07/2013,17:08:30,0,0,0,active,nan,
43339,45258,12/07/2013,17:09:00,0,0,0,active,nan,
43340,45259,12/07/2013,17:09:30,0,0,0,active,nan,
43341,45260,12/07/2013,17:10:00,0,0,0,active,nan,
43342,45261,12/07/2013,17:10:30,0,0,0,active,nan,
43343,45262,12/07/2013,17:11:00,0,0,0,active,nan,
43344,45263,12/07/2013,17:11:30,0,0,0,active,nan,
43345,45264,12/07/2013,17:12:00,0,0,0,active,nan,
43346,45265,12/07/2013,17:12:30,0,0,0,active,nan,
43347,45266,12/07/2013,17:13:00,0,0,0,active,nan,
43348,45267,12/07/2013,17:13:30,0,0,0,active,nan,
43349,45268,12/07/2013,17:14:00,0,0,0,active,nan,
43350,45269,12/07/2013,17:14:30,0,0,0,active,nan,
43351,45270,12/07/2013,17:15:00,0,0,0,active,nan,
43352,45271,12/07/2013,17:15:30,0,0,0,active,nan,
43353,45272,12/07/2013,17:16:00,0,0,0,active,nan,
43354,45273,12/07/2013,17:16:30,0,0,0,active,nan,
43355,45274,12/07/2013,17:17:00,0,0,0,active,nan,
43356,45275,12/07/2013,17:17:30,0,0,0,active,nan,
43357,45276,12/07/2013,17:18:00,0,0,0,active,nan,
43358,45277,12/07/2013,17:18:30,0,0,0,active,nan,
43359,45278,12/07/2013,17:19:00,0,0,0,active,nan,
43360,45279,12/07/2013,17:19:30,0,0,0,active,nan,
43361,45280,12/07/2013,17:20:00,0,0,0,active,nan,
43362,45281,12/07/2013,17:20:30,0,0,0,active,nan,
43363,45282,12/07/2013,17:21:00,0,0,0,active,nan,
43364,45283,12/07/2013,17:21:30,0,0,0,active,nan,
43365,45284,12/07/2013,17:22:00,0,0,0,active,nan,
43366,45285,12/07/2013,17:22:30,0,0,0,active,nan,
43367,45286,12/07/2013,17:23:00,0,0,0,active,nan,
43368,45287,12/07/2013,17:23:30,0,0,0,active,nan,
43369,45288,12/07/2013,17:24:00,0,0,0,active,nan,
43370,45289,12/07/2013,17:24:30,2,0,0,active,nan,
43371,45290,12/07/2013,17:25:00,0,0,0,active,nan,
43372,45291,12/07/2013,17:25:30,0,0,0,active,nan,
43373,45292,12/07/2013,17:26:00,0,0,0,active,nan,
43374,45293,12/07/2013,17:26:30,0,0,0,active,nan,
43375,45294,12/07/2013,17:27:00,0,0,0,active,nan,
43376,45295,12/07/2013,17:27:30,0,0,0,active,nan,
43377,45296,12/07/2013,17:28:00,0,0,0,active,nan,
43378,45297,12/07/2013,17:28:30,0,0,0,active,nan,
43379,45298,12/07/2013,17:29:00,0,0,0,active,nan,
43380,45299,12/07/2013,17:29:30,0,0,0,active,nan,
43381,45300,12/07/2013,17:30:00,0,0,0,active,nan,
43382,45301,12/07/2013,17:30:30,0,0,0,active,nan,
43383,45302,12/07/2013,17:31:00,0,0,0,active,nan,
43384,45303,12/07/2013,17:31:30,0,0,0,active,nan,
43385,45304,12/07/2013,17:32:00,0,0,0,active,nan,
43386,45305,12/07/2013,17:32:30,0,0,0,active,nan,
43387,45306,12/07/2013,17:33:00,0,0,0,active,nan,
43388,45307,12/07/2013,17:33:30,0,0,0,active,nan,
43389,45308,12/07/2013,17:34:00,0,0,0,active,nan,
43390,45309,12/07/2013,17:34:30,0,0,0,active,nan,
43391,45310,12/07/2013,17:35:00,0,0,0,active,nan,
43392,45311,12/07/2013,17:35:30,0,0,0,active,nan,
43393,45312,12/07/2013,17:36:00,0,0,0,active,nan,
43394,45313,12/07/2013,17:36:30,0,0,0,active,nan,
43395,45314,12/07/2013,17:37:00,0,0,0,active,nan,
43396,45315,12/07/2013,17:37:30,0,0,0,active,nan,
43397,45316,12/07/2013,17:38:00,0,0,0,active,nan,
43398,45317,12/07/2013,17:38:30,0,0,0,active,nan,
43399,45318,12/07/2013,17:39:00,0,0,0,active,nan,
43400,45319,12/07/2013,17:39:30,0,0,0,active,nan,
43401,45320,12/07/2013,17:40:00,0,0,0,active,nan,
43402,45321,12/07/2013,17:40:30,0,0,0,active,nan,
43403,45322,12/07/2013,17:41:00,0,0,0,active,nan,
43404,45323,12/07/2013,17:41:30,0,0,0,active,nan,
43405,45324,12/07/2013,17:42:00,0,0,0,active,nan,
43406,45325,12/07/2013,17:42:30,0,0,0,active,nan,
43407,45326,12/07/2013,17:43:00,0,0,0,active,nan,
43408,45327,12/07/2013,17:43:30,0,0,0,active,nan,
43409,45328,12/07/2013,17:44:00,0,0,0,active,nan,
43410,45329,12/07/2013,17:44:30,0,0,0,active,nan,
43411,45330,12/07/2013,17:45:00,0,0,0,active,nan,
43412,45331,12/07/2013,17:45:30,0,0,0,active,nan,
43413,45332,12/07/2013,17:46:00,0,0,0,active,nan,
43414,45333,12/07/2013,17:46:30,0,0,0,active,nan,
43415,45334,12/07/2013,17:47:00,0,0,0,active,nan,
43416,45335,12/07/2013,17:47:30,0,0,0,active,nan,
43417,45336,12/07/2013,17:48:00,0,0,0,active,nan,
43418,45337,12/07/2013,17:48:30,0,0,0,active,nan,
43419,45338,12/07/2013,17:49:00,0,0,0,active,nan,
43420,45339,12/07/2013,17:49:30,0,0,0,active,nan,
43421,45340,12/07/2013,17:50:00,0,0,0,active,nan,
43422,45341,12/07/2013,17:50:30,0,0,0,active,nan,
43423,45342,12/07/2013,17:51:00,0,0,0,active,nan,
43424,45343,12/07/2013,17:51:30,0,0,0,active,nan,
43425,45344,12/07/2013,17:52:00,0,0,0,active,nan,
43426,45345,12/07/2013,17:52:30,0,0,0,active,nan,
43427,45346,12/07/2013,17:53:00,0,0,0,active,nan,
43428,45347,12/07/2013,17:53:30,0,0,0,active,nan,
43429,45348,12/07/2013,17:54:00,0,0,0,active,nan,
43430,45349,12/07/2013,17:54:30,0,0,0,active,nan,
43431,45350,12/07/2013,17:55:00,0,0,0,active,nan,
43432,45351,12/07/2013,17:55:30,0,0,0,active,nan,
43433,45352,12/07/2013,17:56:00,0,0,0,active,nan,
43434,45353,12/07/2013,17:56:30,0,0,0,active,nan,
43435,45354,12/07/2013,17:57:00,0,0,0,active,nan,
43436,45355,12/07/2013,17:57:30,0,0,0,active,nan,
43437,45356,12/07/2013,17:58:00,0,0,0,active,nan,
43438,45357,12/07/2013,17:58:30,0,0,0,active,nan,
43439,45358,12/07/2013,17:59:00,0,0,0,active,nan,
43440,45359,12/07/2013,17:59:30,0,0,0,active,nan,
43441,45360,12/07/2013,18:00:00,0,0,0,active,nan,
43442,45361,12/07/2013,18:00:30,0,0,0,active,nan,
43443,45362,12/07/2013,18:01:00,0,0,0,active,nan,
43444,45363,12/07/2013,18:01:30,0,0,0,active,nan,
43445,45364,12/07/2013,18:02:00,0,0,0,active,nan,
43446,45365,12/07/2013,18:02:30,0,0,0,active,nan,
43447,45366,12/07/2013,18:03:00,0,0,0,active,nan,
43448,45367,12/07/2013,18:03:30,0,0,0,active,nan,
43449,45368,12/07/2013,18:04:00,0,0,0,active,nan,
43450,45369,12/07/2013,18:04:30,0,0,0,active,nan,
43451,45370,12/07/2013,18:05:00,0,0,0,active,nan,
43452,45371,12/07/2013,18:05:30,0,0,0,active,nan,
43453,45372,12/07/2013,18:06:00,0,0,0,active,nan,
43454,45373,12/07/2013,18:06:30,0,0,0,active,nan,
43455,45374,12/07/2013,18:07:00,0,0,0,active,nan,
43456,45375,12/07/2013,18:07:30,13,0,0,active,nan,
43457,45376,12/07/2013,18:08:00,0,0,0,active,nan,
43458,45377,12/07/2013,18:08:30,0,0,0,active,nan,
43459,45378,12/07/2013,18:09:00,0,0,0,active,nan,
43460,45379,12/07/2013,18:09:30,0,0,0,active,nan,
43461,45380,12/07/2013,18:10:00,0,0,0,active,nan,
43462,45381,12/07/2013,18:10:30,0,0,0,active,nan,
43463,45382,12/07/2013,18:11:00,0,0,0,active,nan,
43464,45383,12/07/2013,18:11:30,0,0,0,active,nan,
43465,45384,12/07/2013,18:12:00,0,0,0,active,nan,
43466,45385,12/07/2013,18:12:30,0,0,0,active,nan,
43467,45386,12/07/2013,18:13:00,0,0,0,active,nan,
43468,45387,12/07/2013,18:13:30,0,0,0,active,nan,
43469,45388,12/07/2013,18:14:00,0,0,0,active,nan,
43470,45389,12/07/2013,18:14:30,0,0,0,active,nan,
43471,45390,12/07/2013,18:15:00,0,0,0,active,nan,
43472,45391,12/07/2013,18:15:30,0,0,0,active,nan,
43473,45392,12/07/2013,18:16:00,0,0,0,active,nan,
43474,45393,12/07/2013,18:16:30,0,0,0,active,nan,
43475,45394,12/07/2013,18:17:00,0,0,0,active,nan,
43476,45395,12/07/2013,18:17:30,0,0,0,active,nan,
43477,45396,12/07/2013,18:18:00,0,0,0,active,nan,
43478,45397,12/07/2013,18:18:30,0,0,0,active,nan,
43479,45398,12/07/2013,18:19:00,0,0,0,active,nan,
43480,45399,12/07/2013,18:19:30,0,0,0,active,nan,
43481,45400,12/07/2013,18:20:00,0,0,0,active,nan,
43482,45401,12/07/2013,18:20:30,0,0,0,active,nan,
43483,45402,12/07/2013,18:21:00,0,0,0,active,nan,
43484,45403,12/07/2013,18:21:30,0,0,0,active,nan,
43485,45404,12/07/2013,18:22:00,0,0,0,active,nan,
43486,45405,12/07/2013,18:22:30,0,0,0,active,nan,
43487,45406,12/07/2013,18:23:00,0,0,0,active,nan,
43488,45407,12/07/2013,18:23:30,0,0,0,active,nan,
43489,45408,12/07/2013,18:24:00,0,0,0,active,nan,
43490,45409,12/07/2013,18:24:30,0,0,0,active,nan,
43491,45410,12/07/2013,18:25:00,0,0,0,active,nan,
43492,45411,12/07/2013,18:25:30,3,0,0,active,nan,
43493,45412,12/07/2013,18:26:00,0,0,0,active,nan,
43494,45413,12/07/2013,18:26:30,0,0,0,active,nan,
43495,45414,12/07/2013,18:27:00,0,0,0,active,nan,
43496,45415,12/07/2013,18:27:30,0,0,0,active,nan,
43497,45416,12/07/2013,18:28:00,0,0,0,active,nan,
43498,45417,12/07/2013,18:28:30,0,0,0,active,nan,
43499,45418,12/07/2013,18:29:00,0,0,0,active,nan,
43500,45419,12/07/2013,18:29:30,0,0,0,active,nan,
43501,45420,12/07/2013,18:30:00,0,0,0,active,nan,
43502,45421,12/07/2013,18:30:30,0,0,0,active,nan,
43503,45422,12/07/2013,18:31:00,0,0,0,active,nan,
43504,45423,12/07/2013,18:31:30,0,0,0,active,nan,
43505,45424,12/07/2013,18:32:00,0,0,0,active,nan,
43506,45425,12/07/2013,18:32:30,0,0,0,active,nan,
43507,45426,12/07/2013,18:33:00,0,0,0,active,nan,
43508,45427,12/07/2013,18:33:30,0,0,0,active,nan,
43509,45428,12/07/2013,18:34:00,0,0,0,active,nan,
43510,45429,12/07/2013,18:34:30,0,0,0,active,nan,
43511,45430,12/07/2013,18:35:00,0,0,0,active,nan,
43512,45431,12/07/2013,18:35:30,0,0,0,active,nan,
43513,45432,12/07/2013,18:36:00,0,0,0,active,nan,
43514,45433,12/07/2013,18:36:30,0,0,0,active,nan,
43515,45434,12/07/2013,18:37:00,0,0,0,active,nan,
43516,45435,12/07/2013,18:37:30,0,0,0,active,nan,
43517,45436,12/07/2013,18:38:00,0,0,0,active,nan,
43518,45437,12/07/2013,18:38:30,0,0,0,active,nan,
43519,45438,12/07/2013,18:39:00,0,0,0,active,nan,
43520,45439,12/07/2013,18:39:30,0,0,0,active,nan,
43521,45440,12/07/2013,18:40:00,0,0,0,active,nan,
43522,45441,12/07/2013,18:40:30,0,0,0,active,nan,
43523,45442,12/07/2013,18:41:00,0,0,0,active,nan,
43524,45443,12/07/2013,18:41:30,0,0,0,active,nan,
43525,45444,12/07/2013,18:42:00,0,0,0,active,nan,
43526,45445,12/07/2013,18:42:30,0,0,0,active,nan,
43527,45446,12/07/2013,18:43:00,0,0,0,active,nan,
43528,45447,12/07/2013,18:43:30,0,0,0,active,nan,
43529,45448,12/07/2013,18:44:00,0,0,0,active,nan,
43530,45449,12/07/2013,18:44:30,0,0,0,active,nan,
43531,45450,12/07/2013,18:45:00,0,0,0,active,nan,
43532,45451,12/07/2013,18:45:30,0,0,0,active,nan,
43533,45452,12/07/2013,18:46:00,0,0,0,active,nan,
43534,45453,12/07/2013,18:46:30,0,0,0,active,nan,
43535,45454,12/07/2013,18:47:00,0,0,0,active,nan,
43536,45455,12/07/2013,18:47:30,0,0,0,active,nan,
43537,45456,12/07/2013,18:48:00,0,0,0,active,nan,
43538,45457,12/07/2013,18:48:30,0,0,0,active,nan,
43539,45458,12/07/2013,18:49:00,0,0,0,active,nan,
43540,45459,12/07/2013,18:49:30,0,0,0,active,nan,
43541,45460,12/07/2013,18:50:00,0,0,0,active,nan,
43542,45461,12/07/2013,18:50:30,0,0,0,active,nan,
43543,45462,12/07/2013,18:51:00,0,0,0,active,nan,
43544,45463,12/07/2013,18:51:30,0,0,0,active,nan,
43545,45464,12/07/2013,18:52:00,0,0,0,active,nan,
43546,45465,12/07/2013,18:52:30,0,0,0,active,nan,
43547,45466,12/07/2013,18:53:00,0,0,0,active,nan,
43548,45467,12/07/2013,18:53:30,0,0,0,active,nan,
43549,45468,12/07/2013,18:54:00,0,0,0,active,nan,
43550,45469,12/07/2013,18:54:30,0,0,0,active,nan,
43551,45470,12/07/2013,18:55:00,0,0,0,active,nan,
43552,45471,12/07/2013,18:55:30,0,0,0,active,nan,
43553,45472,12/07/2013,18:56:00,0,0,0,active,nan,
43554,45473,12/07/2013,18:56:30,0,0,0,active,nan,
43555,45474,12/07/2013,18:57:00,0,0,0,active,nan,
43556,45475,12/07/2013,18:57:30,0,0,0,active,nan,
43557,45476,12/07/2013,18:58:00,0,0,0,active,nan,
43558,45477,12/07/2013,18:58:30,5,0,0,active,nan,
43559,45478,12/07/2013,18:59:00,0,0,0,active,nan,
43560,45479,12/07/2013,18:59:30,0,0,0,active,nan,
43561,45480,12/07/2013,19:00:00,0,0,0,active,nan,
43562,45481,12/07/2013,19:00:30,0,0,0,active,nan,
43563,45482,12/07/2013,19:01:00,0,0,0,active,nan,
43564,45483,12/07/2013,19:01:30,0,0,0,active,nan,
43565,45484,12/07/2013,19:02:00,0,0,0,active,nan,
43566,45485,12/07/2013,19:02:30,0,0,0,active,nan,
43567,45486,12/07/2013,19:03:00,0,0,0,active,nan,
43568,45487,12/07/2013,19:03:30,0,0,0,active,nan,
43569,45488,12/07/2013,19:04:00,0,0,0,active,nan,
43570,45489,12/07/2013,19:04:30,0,0,0,active,nan,
43571,45490,12/07/2013,19:05:00,0,0,0,active,nan,
43572,45491,12/07/2013,19:05:30,0,0,0,active,nan,
43573,45492,12/07/2013,19:06:00,0,0,0,active,nan,
43574,45493,12/07/2013,19:06:30,0,0,0,active,nan,
43575,45494,12/07/2013,19:07:00,0,0,0,active,nan,
43576,45495,12/07/2013,19:07:30,0,0,0,active,nan,
43577,45496,12/07/2013,19:08:00,0,0,0,active,nan,
43578,45497,12/07/2013,19:08:30,0,0,0,active,nan,
43579,45498,12/07/2013,19:09:00,0,0,0,active,nan,
43580,45499,12/07/2013,19:09:30,0,0,0,active,nan,
43581,45500,12/07/2013,19:10:00,0,0,0,active,nan,
43582,45501,12/07/2013,19:10:30,0,0,0,active,nan,
43583,45502,12/07/2013,19:11:00,0,0,0,active,nan,
43584,45503,12/07/2013,19:11:30,0,0,0,active,nan,
43585,45504,12/07/2013,19:12:00,0,0,0,active,nan,
43586,45505,12/07/2013,19:12:30,0,0,0,active,nan,
43587,45506,12/07/2013,19:13:00,0,0,0,active,nan,
43588,45507,12/07/2013,19:13:30,0,0,0,active,nan,
43589,45508,12/07/2013,19:14:00,1,0,0,active,nan,
43590,45509,12/07/2013,19:14:30,0,0,0,active,nan,
43591,45510,12/07/2013,19:15:00,0,0,0,active,nan,
43592,45511,12/07/2013,19:15:30,0,0,0,active,nan,
43593,45512,12/07/2013,19:16:00,0,0,0,active,nan,
43594,45513,12/07/2013,19:16:30,0,0,0,active,nan,
43595,45514,12/07/2013,19:17:00,0,0,0,active,nan,
43596,45515,12/07/2013,19:17:30,0,0,0,active,nan,
43597,45516,12/07/2013,19:18:00,0,0,0,active,nan,
43598,45517,12/07/2013,19:18:30,0,0,0,active,nan,
43599,45518,12/07/2013,19:19:00,0,0,0,active,nan,
43600,45519,12/07/2013,19:19:30,0,0,0,active,nan,
43601,45520,12/07/2013,19:20:00,0,0,0,active,nan,
43602,45521,12/07/2013,19:20:30,0,0,0,active,nan,
43603,45522,12/07/2013,19:21:00,0,0,0,active,nan,
43604,45523,12/07/2013,19:21:30,0,0,0,active,nan,
43605,45524,12/07/2013,19:22:00,0,0,0,active,nan,
43606,45525,12/07/2013,19:22:30,0,0,0,active,nan,
43607,45526,12/07/2013,19:23:00,0,0,0,active,nan,
43608,45527,12/07/2013,19:23:30,0,0,0,active,nan,
43609,45528,12/07/2013,19:24:00,0,0,0,active,nan,
43610,45529,12/07/2013,19:24:30,0,0,0,active,nan,
43611,45530,12/07/2013,19:25:00,0,0,0,active,nan,
43612,45531,12/07/2013,19:25:30,0,0,0,active,nan,
43613,45532,12/07/2013,19:26:00,30,0,1,active,nan,
43614,45533,12/07/2013,19:26:30,0,0,0,active,nan,
43615,45534,12/07/2013,19:27:00,0,0,0,active,nan,
43616,45535,12/07/2013,19:27:30,0,0,0,active,nan,
43617,45536,12/07/2013,19:28:00,0,0,0,active,nan,
43618,45537,12/07/2013,19:28:30,0,0,0,active,nan,
43619,45538,12/07/2013,19:29:00,0,0,0,active,nan,
43620,45539,12/07/2013,19:29:30,0,0,0,active,nan,
43621,45540,12/07/2013,19:30:00,0,0,0,active,nan,
43622,45541,12/07/2013,19:30:30,0,0,0,active,nan,
43623,45542,12/07/2013,19:31:00,0,0,0,active,nan,
43624,45543,12/07/2013,19:31:30,0,0,0,active,nan,
43625,45544,12/07/2013,19:32:00,0,0,0,active,nan,
43626,45545,12/07/2013,19:32:30,0,0,0,active,nan,
43627,45546,12/07/2013,19:33:00,0,0,0,active,nan,
43628,45547,12/07/2013,19:33:30,0,0,0,active,nan,
43629,45548,12/07/2013,19:34:00,0,0,0,active,nan,
43630,45549,12/07/2013,19:34:30,0,0,0,active,nan,
43631,45550,12/07/2013,19:35:00,0,0,0,active,nan,
43632,45551,12/07/2013,19:35:30,0,0,0,active,nan,
43633,45552,12/07/2013,19:36:00,0,0,0,active,nan,
43634,45553,12/07/2013,19:36:30,0,0,0,active,nan,
43635,45554,12/07/2013,19:37:00,0,0,0,active,nan,
43636,45555,12/07/2013,19:37:30,0,0,0,active,nan,
43637,45556,12/07/2013,19:38:00,0,0,0,active,nan,
43638,45557,12/07/2013,19:38:30,0,0,0,active,nan,
43639,45558,12/07/2013,19:39:00,0,0,0,active,nan,
43640,45559,12/07/2013,19:39:30,0,0,0,active,nan,
43641,45560,12/07/2013,19:40:00,0,0,0,active,nan,
43642,45561,12/07/2013,19:40:30,0,0,0,active,nan,
43643,45562,12/07/2013,19:41:00,0,0,0,active,nan,
43644,45563,12/07/2013,19:41:30,0,0,0,active,nan,
43645,45564,12/07/2013,19:42:00,0,0,0,active,nan,
43646,45565,12/07/2013,19:42:30,0,0,0,active,nan,
43647,45566,12/07/2013,19:43:00,0,0,0,active,nan,
43648,45567,12/07/2013,19:43:30,0,0,0,active,nan,
43649,45568,12/07/2013,19:44:00,0,0,0,active,nan,
43650,45569,12/07/2013,19:44:30,0,0,0,active,nan,
43651,45570,12/07/2013,19:45:00,0,0,0,active,nan,
43652,45571,12/07/2013,19:45:30,0,0,0,active,nan,
43653,45572,12/07/2013,19:46:00,0,0,0,active,nan,
43654,45573,12/07/2013,19:46:30,0,0,0,active,nan,
43655,45574,12/07/2013,19:47:00,0,0,0,active,nan,
43656,45575,12/07/2013,19:47:30,0,0,0,active,nan,
43657,45576,12/07/2013,19:48:00,0,0,0,active,nan,
43658,45577,12/07/2013,19:48:30,0,0,0,active,nan,
43659,45578,12/07/2013,19:49:00,0,0,0,active,nan,
43660,45579,12/07/2013,19:49:30,0,0,0,active,nan,
43661,45580,12/07/2013,19:50:00,0,0,0,active,nan,
43662,45581,12/07/2013,19:50:30,0,0,0,active,nan,
43663,45582,12/07/2013,19:51:00,0,0,0,active,nan,
43664,45583,12/07/2013,19:51:30,0,0,0,active,nan,
43665,45584,12/07/2013,19:52:00,0,0,0,active,nan,
43666,45585,12/07/2013,19:52:30,0,0,0,active,nan,
43667,45586,12/07/2013,19:53:00,0,0,0,active,nan,
43668,45587,12/07/2013,19:53:30,0,0,0,active,nan,
43669,45588,12/07/2013,19:54:00,0,0,0,active,nan,
